"","kit_germfree1","kit_germfree3","kit_germfree4","kit_microbiota1","kit_microbiota2","kit_microbiota3"
"LOC107276204",3.72453868397255,3.75576129825983,3.66811162179761,4.25733323636855,3.94269877637893,3.93579130290496
"LOC107276205",5.18244575065747,5.09827278763461,5.27040866113286,4.52373806822266,4.38467996169745,4.38048597551882
"LOC107276206",2.00079988320541,1.97712390993406,1.97804361801698,2.02811758735886,2.04796993643531,2.03605577158502
"LOC107276207",-0.993550125995304,-0.944076831622788,-0.97455808623457,-0.995569406006468,-0.995921153429177,-0.995067940731687
"LOC107276208",5.35931906695531,5.52229253313707,5.64858302161925,5.65445960197356,5.42839556827453,5.51970788984934
"LOC107276209",0,0,0,0,0,0
"LOC107276210",2.21514545394234,2.21739633543192,2.37160644704938,2.26333345409033,2.14842422423509,2.2284350518227
"LOC107276211",2.81565351683563,2.8874604801855,2.79447787723635,2.6284061320233,2.63845347033969,2.65816471522437
"LOC107276212",7.40056214538951,7.71361828184631,7.47587010613491,7.44629725564811,7.2965401602481,7.14660416924435
"LOC107276213",3.01726330682137,3.09009522001232,3.09053702255347,3.00627702150951,2.92631203720591,2.95399894539914
"LOC107276214",2.97529139624359,3.0287307215959,2.9801556938031,3.18494047313136,3.09696864359356,3.02866701683505
"LOC107276215",0.109512492781821,0.110209733649523,0.102086508227386,0.0825648257193306,0.156715744458094,0.0829018237432749
"LOC107276216",4.0120681843859,4.1724737765833,4.17138028581112,3.62540877991387,3.6050820120603,3.80634109030368
"LOC107276217",6.38162142395784,6.67964694199519,6.46622883864375,7.34207668588078,7.42843374202838,7.10749811481527
"LOC107276218",-1.01124613330995,-1.01094117269732,-1.01346731805479,-1.01324498389085,-0.994667544112884,-0.96810149562886
"LOC107276219",7.23153517312054,6.96518417777751,7.07304899299228,5.74199069731945,6.33155124713981,6.37794534764685
"LOC107276220",3.19003816240284,2.91855677004899,3.08692890954121,3.147058206347,3.08006690985766,3.22125358567256
"LOC107276221",4.12221600284899,4.66776670208841,4.38107413883612,3.66786198188121,3.56162582244649,3.58553867305833
"LOC107276222",0,0,0,0,0,0
"LOC107276223",4.75198484922946,4.60156799771379,4.35217071204085,7.27651846728902,6.40052902031874,7.36139794605669
"LOC107276224",3.59515611958651,3.49138706057412,3.55079337259807,3.46930744857781,3.50835119035042,3.54485587340985
"LOC107276225",0,0,0,0,0,0
"LOC107276226",0,0,0,0,0,0
"LOC107276227",4.729302560492,4.60471021442749,4.55679672596878,4.51362935909962,4.28605980900724,4.49088213668178
"LOC107276230",4.57354888728728,4.58808258448185,4.35866037353821,7.34603502722925,7.01854807477984,7.9168709459048
"LOC107276231",4.01472439332136,3.9534799814364,4.00757299397725,4.83200549394449,4.85705502374835,4.7734234520257
"LOC107276232",6.36486557150004,6.32029779207749,6.44027468401236,7.02756380704543,6.79178890062026,6.97908430796336
"LOC107276233",2.43718766551227,2.48892343486387,2.42623829344529,2.41781194503056,2.45832109103795,2.49032247020328
"LOC107276234",-0.363807991859488,-0.36371160005952,-0.344882541918561,-0.342382620456276,-0.345679374411906,-0.317789403790419
"LOC107276236",-1.48750586577678,-1.47058793952231,-1.47352357256813,-1.48918604814396,-1.49055876898521,-1.48853691734788
"LOC107276237",0,0,0,0,0,0
"LOC107276238",0,0,0,0,0,0
"LOC107276239",2.85122606058019,2.90216269938117,2.91529042607213,2.78180292535869,2.82187037754808,2.85564884207018
"LOC107276240",1.62617658859206,1.6538085955642,1.62983279648879,1.74024578116699,1.58821736098615,1.61958682961573
"LOC107276241",5.19223451652767,5.38636407714915,5.36423965717924,4.96114740117697,4.84068758785135,5.11249116745435
"LOC107276242",0.814621113593479,0.763118735262506,0.838675960030501,0.826803932704185,0.779854074156105,0.785753882642879
"LOC107276243",5.70087660800591,6.19650437682081,5.73093728132,5.11904782643057,5.95988178015588,5.37029578770006
"LOC107276244",-0.0896298545809329,-0.0895122853698499,-0.0908793950167394,-0.0255342569114257,-0.0716632872999677,-0.0434996233851323
"LOC107276245",5.78501711771074,5.90476074743569,5.88055235881177,5.87704607279937,6.05622835780744,6.16421404777614
"LOC107276246",0,0,0,0,0,0
"LOC107276247",9.3864537758579,9.28477481690213,9.06731880201687,11.397102591594,11.3418103732361,11.4270856422484
"LOC107276248",4.39951390124068,4.31211045797003,4.31454570047279,4.29153094510855,4.71569921512319,5.06561411014136
"LOC107276249",2.31408764146711,2.36490562816811,2.22062881609895,2.29186840419806,2.29373449889889,2.27788796160794
"LOC107276250",0.225515317656727,0.226231844845789,0.197601243503785,0.198155798294249,0.236167827935787,0.268359329104796
"LOC107276251",-1.96490925458673,-1.96479432659383,-1.96626993031566,-1.95736489027658,-1.96644380446624,-1.9654275153884
"LOC107276252",5.30488331722702,5.1964444520396,5.18005956532685,5.27221723582798,5.07006663526702,4.89438191030797
"LOC107276253",0,0,0,0,0,0
"LOC107276254",3.06122236332451,2.99391738953184,3.07841190878112,3.08506032124972,2.94646461087264,3.06063588400979
"LOC107276255",6.37942915785427,6.42912905739545,6.75991798224705,7.05138967507379,7.08175946079987,7.37379151333853
"LOC107276256",3.3432796429747,3.41485159309457,3.41272319153553,3.28174634631414,3.13747824261476,3.25319018239851
"LOC107276257",1.91895629134758,1.84355262616515,1.87159504420994,1.90102762875523,1.99318870270739,1.86183308368286
"LOC107276258",8.73208705907752,8.90459575207828,8.67132485132466,8.16654609745408,7.79656754222542,8.07599966886943
"LOC107276259",2.98394405694524,2.89220819841335,2.94956722132839,2.86789661657252,3.00955576060333,3.00365114744052
"LOC107276261",5.18440836788742,5.29178795561464,5.14667800444431,4.61711492561029,4.76023872158047,5.47519968561597
"LOC107276262",6.3402600005665,6.32646146498857,6.53657334823739,5.12576934434427,4.7779082628236,5.14528839885963
"LOC107276263",3.73793378086553,3.7881833286774,3.71707748259711,3.83502125273497,3.80156586150965,3.60097898310067
"LOC107276264",5.40016500201729,5.65254437900539,5.58859557322295,5.1330245961311,5.20096051355568,5.25399841552175
"LOC107276265",4.92823924221914,4.77910673801636,4.82111682317769,4.56087558970994,4.62774354518097,4.44841641391312
"LOC107276266",7.51583517830483,7.59438102498805,7.66829803011749,8.03365230894326,8.1837166966263,8.24308502020956
"LOC107276267",1.27415969060413,1.2750275763547,1.26490288523911,1.33221597603677,1.37272622520581,1.29365564124044
"LOC107276268",0.551470931296484,0.62827124594713,0.517194745467269,0.497210337470875,0.496273010490203,0.49768970494837
"LOC107276269",4.83409544962125,4.85043165271158,8.58220521956421,6.76031903070495,7.33725802794105,7.44805859486569
"LOC107276270",3.51604346818307,3.43049541733225,3.57734281760002,3.45212860992054,3.45499309266483,3.46792946241634
"LOC107276271",3.61630876056204,3.58682999970825,3.49593777516521,3.18139818092797,3.21100564683021,3.18838999211669
"LOC107276272",0,0,0,0,0,0
"LOC107276273",4.58476858109026,4.60087435475174,4.39187226843909,7.57110052854636,7.71138577709324,8.44539853881182
"LOC107276274",0.539185881632772,0.566045639056089,0.589216603205914,0.511635512718977,0.530284935165738,0.535949652971123
"LOC107276275",6.10519127856583,6.2950230704423,6.0397807477641,5.53770375925109,5.28509968868702,5.41970197935294
"LOC107276276",0,0,0,0,0,0
"LOC107276277",10.7125055248166,10.9750414028273,10.9710827109287,10.7682808473622,10.6455654668551,10.4162924711461
"LOC107276280",0.526179815088008,0.474741133371367,0.472700146201258,0.517381746835302,0.547767028488523,0.497538746906493
"LOC107276281",2.59418705049079,2.48412357292056,2.53049267529925,2.34146703401959,2.33474036025688,2.3942367396088
"LOC107276282",0,0,0,0,0,0
"LOC107276283",6.54514835382608,6.51764009141598,6.90853900373569,6.1393442193646,6.15323845077091,6.0861925600783
"LOC107276284",7.56962595811118,7.44312171742956,7.49169301547252,7.40118550901155,7.67177742169229,7.63275407958528
"LOC107276285",7.42589495106187,6.85555404606246,7.13844624462088,7.93070168391738,7.90216503414148,7.90411967358029
"LOC107276286",-1.96482959410508,-1.9647271797446,-1.95856660848791,-1.96558218581825,-1.96619705855456,-1.96529142544162
"LOC107276287",4.96123849886351,4.91401986449912,4.99647940408504,4.36833827200627,4.57546046375271,4.31736580355072
"LOC107276288",1.59895371105203,1.60197214227294,1.56642410787753,1.51281720033038,1.46455617225455,1.4674904146678
"LOC107276289",-1.96480450110563,-1.96470600708687,-1.96597060883439,-1.96552828419586,-1.9589302689356,-1.96524865389934
"LOC107276291",3.42163527805628,3.30926455667154,3.28286498065119,3.53891877164181,3.46322775636954,3.37522119095238
"LOC107276292",4.39015525342049,4.16862366604214,4.34965313995757,4.44301248654379,4.39631474715063,4.72469188975244
"LOC107276293",-1.47000185322887,-1.48753603038604,-1.4906631207601,-1.48956934627968,-1.49103159379561,-1.47110014834712
"LOC107276295",0,0,0,0,0,0
"LOC107276296",10.515364604054,10.5972919877236,10.5150585154874,9.98694507020379,10.0645217422463,10.2420888250045
"LOC107276297",5.93853873036469,5.99678467136757,5.88131844374425,5.88832356902147,6.14076557209116,5.95349294642928
"LOC107276298",6.67201196681686,6.46647509939526,6.53546962227373,6.67100295567812,6.61149165114872,6.48261001049103
"LOC107276299",-1.05895194642204,-1.05866051244449,-1.02339523373744,-1.06109354839465,-1.06142844500065,-1.03899357726814
"LOC107276302",-1.48679286577202,-1.48660304580701,-1.47518473088659,-1.48818775738668,-1.47547190883469,-1.48764884737194
"LOC107276303",9.07125404425492,9.22374732222543,9.13067262158109,8.4103998102433,8.39160795388479,8.51997407217488
"LOC107276304",5.87763232825725,5.2005555216678,5.76518631914594,5.24717416058216,5.27682904618389,5.39814387935256
"LOC107276305",4.96506210962314,5.01219139237675,4.98669062001239,4.95045493173293,4.83316886288082,4.97217868851525
"LOC107276306",5.65869182634468,5.6639145800254,5.66838461309245,5.21521619320592,5.05375473943655,5.17024349126167
"LOC107276307",6.37308004087674,6.66264441397222,6.35507584470086,5.96621587206791,6.55319116179485,6.24329946753043
"LOC107276308",7.82401127722435,7.80670357838391,7.76810950776076,8.15029058496778,8.07780313705086,8.06927308311706
"LOC107276309",2.70535960379472,2.6858866218201,2.62154712343689,2.77077833829869,2.57940033454639,2.64342658683171
"LOC107276310",0,0,0,0,0,0
"LOC107276311",-1.96508018549461,-1.9545712284826,-1.96676169432358,-1.96612386921823,-1.96697656617961,-1.96572064677072
"LOC107276312",-0.251354477943854,-0.172457087586163,-0.232147170578585,-0.252097218693597,-0.232969898270711,-0.251821230606273
"LOC107276313",7.6954770208254,7.65295182456459,7.64014679929473,6.28406160114826,6.32144723414189,6.26812348066692
"LOC107276314",6.79049951616529,6.89993024818055,6.91874226055934,7.39436497812629,7.88554932343026,7.17634963203375
"LOC107276315",4.63133474928104,4.31934344644917,3.65578410489064,3.67034409079695,4.94487892421499,3.67990748346776
"LOC107276316",3.41552069662865,3.32443607712741,3.12663449631434,3.05921855597053,3.06175184789209,3.06817203395266
"LOC107276317",3.15152032322867,3.24393139449505,2.90269327325882,3.003880985175,2.8781110804831,3.183805360661
"LOC107276318",-1.48726365899146,-1.48704820788753,-1.48981446563565,-1.4573941557034,-1.49014042084241,-1.48823522265517
"LOC107276319",0,0,0,0,0,0
"LOC107276320",2.75713253035167,2.5462717862235,2.64044539770252,2.6587800623122,2.59838418807898,2.55993932321441
"LOC107276322",1.57437086244981,1.62611178123808,1.5528030382175,1.53867369905579,1.49155862840058,1.58825966060544
"LOC107276324",4.73447616272364,4.54427635987326,4.51554692042843,4.47205924316494,4.39565858405473,4.17877712693096
"LOC107276325",3.30616580222996,3.31391097807217,3.25429054460818,2.95270273783553,2.920573980682,3.08241298961759
"LOC107276326",5.4886509444199,5.84473505042936,5.93653856355414,4.98754812779353,4.77333457847942,4.82581889575521
"LOC107276327",6.53532234031429,6.70688898173817,6.4782708642774,5.88335434606637,6.04023776860217,5.96572769477305
"LOC107276328",8.49888712548765,8.67644255466227,8.85367909196989,8.43213991923364,8.68224236444972,8.49606530391101
"LOC107276329",6.61930676603539,6.5307193040418,6.48086025170393,6.8651280445449,6.92008974375459,6.99825583581197
"LOC107276330",1.75914958961723,1.76120426920535,1.75647114446449,1.76625048029037,1.67592813744065,1.81623545407442
"LOC107276332",6.77430688392525,6.73850716346963,6.9538496762716,7.9627678115799,8.26812413347671,7.97743228514569
"LOC107276333",10.0278388063049,10.0265540287184,10.1097802059259,9.02197689729948,9.02151638064203,8.90376083663869
"LOC107276334",-1.00894217172874,-0.985302354083797,-1.01117788536537,-1.01093734206746,-0.991629692794098,-0.987062554993396
"LOC107276335",0.613020037387216,0.61378822942574,0.70068857172091,0.585074409087322,0.603894830616476,0.60970398386739
"LOC107276336",-0.337037234739123,-0.336937567286912,-0.33809665137889,-0.337720665114139,-0.318790915741142,-0.246322572783196
"LOC107276337",5.06712664772716,5.2742784257254,5.05485860141487,4.82338518137169,4.81852361023172,4.83823184820419
"LOC107276338",-0.566336884949177,-0.565682473339434,-0.553567926946683,-0.59319738615431,-0.593616617979751,-0.592982706351573
"LOC107276339",1.75693442906977,1.73514440445533,1.724217455585,1.67122622731074,1.62322798478601,1.69863210808893
"LOC107276340",0,0,0,0,0,0
"LOC107276341",3.63207894492618,3.58824581223125,3.60892305778944,3.71070069473288,3.76502124765418,3.90624477178543
"LOC107276342",-1.47040489963086,-1.48740800865999,-1.4904403869745,-1.47214045325598,-1.49079769984643,-1.48870921706793
"LOC107276343",2.90388952339795,2.78984149029916,2.81160174389783,2.80816118248667,2.78800648854716,2.9211803171958
"LOC107276344",-0.144998735542931,-0.0921225855010936,-0.152380300307703,-0.172477874454346,-0.173057639179752,-0.172181210240344
"LOC107276345",2.70835952826786,2.73589670099472,2.68537674486379,2.63974576290497,2.69772062503154,2.71308195532836
"LOC107276346",-1.48679286577202,-1.48660304580701,-1.47518473088659,-1.48818775738668,-1.47547190883469,-1.48764884737194
"LOC107276347",7.73562571364552,7.61428924396194,7.64304624257237,6.45063554815816,6.85427353921774,6.90607898690264
"LOC107276349",10.6691108701262,10.7465570215838,10.8272981564101,10.4310068048862,10.7161946537996,10.532314686848
"LOC107276350",0.63018501965958,0.630381695726694,0.628092827906479,0.735255225601254,0.647375710165045,0.720934967870747
"LOC107276351",9.1354297843123,8.91201977808547,9.05070482578057,9.60082984663882,9.80595266927363,9.83988636895827
"LOC107276352",4.80913194435588,4.75539442810558,4.71662748943301,4.60781224689148,4.52903710833385,4.41057632282238
"LOC107276353",8.53540243826551,8.46622065250106,8.45754014763598,8.72149123212311,8.67846085755716,8.7339683430359
"LOC107276354",0,0,0,0,0,0
"LOC107276355",0,0,0,0,0,0
"LOC107276357",0,0,0,0,0,0
"LOC107276358",13.9893203665625,13.9863853306095,13.8831718300775,13.9570022075043,13.970362140968,13.7602878563405
"LOC107276359",8.88168594722676,8.4817890914376,8.75748525246575,9.02791839425309,9.07376967491501,8.62667253952164
"LOC107276361",-0.0392476245858411,-0.0633414190160006,-0.118816589959142,-0.118354375848563,-0.118963903151678,-0.118042565661385
"LOC107276362",6.19909545417141,6.76751144408884,6.63184692466488,5.42816777264958,5.15322868544189,5.70437164372717
"LOC107276363",3.81727160367876,3.76610159838999,3.76591518832538,3.60611592779202,3.47722948408939,3.57960771671388
"LOC107276365",1.70558430433212,1.78368191919734,1.73476940104341,1.72094545263148,1.80439322972581,1.77020936297205
"LOC107276366",0,0,0,0,0,0
"LOC107276368",4.62248349839113,4.75481655787656,4.61342867750992,4.50893031042778,4.41833243420626,4.50170166715611
"LOC107276369",5.14479536190842,5.15852865805304,4.87561157537823,5.15448067952374,5.38588680495278,5.48154621588454
"LOC107276370",1.61019973144682,1.53146191646797,1.58834822168376,1.55153226872441,1.60480123042793,1.70994913839193
"LOC107276371",8.24860273781566,8.42341422588962,8.30998435675525,7.54665946323398,7.23764496656554,7.31738874750481
"LOC107276372",8.7225748192704,8.79872216003605,8.98608545072896,8.81051271373915,9.09611876339296,8.97029788685595
"LOC107276373",6.09133290645473,5.92591647116744,5.9117283789963,6.08749121121953,5.46756583116362,5.95734720552009
"LOC107276374",0,0,0,0,0,0
"LOC107276375",8.23981886636142,7.62101097592855,7.61365599813424,8.8374675714093,8.93992413264602,8.83272485915928
"LOC107276376",-0.0714127744784431,-0.0973255200156142,-0.0786727707359064,-0.0760931567692352,-0.0605991046396328,-0.0743532903854725
"LOC107276377",6.47253931897679,6.75760461266,6.54688125430405,6.31163553474286,6.37695102998966,6.58556961095077
"LOC107276378",0,0,0,0,0,0
"LOC107276380",11.4211357078668,11.0322506167012,11.0753278924759,12.1009871772494,11.8164290320446,12.0081555697704
"LOC107276381",1.93650209338222,1.85952602552423,1.91410883992487,2.00353746826319,2.01739134034088,1.92746785030482
"LOC107276382",3.26096038400343,3.28919736338291,3.21374890170228,2.90592644423076,3.06427951850988,2.93595147573712
"LOC107276383",0.596191230945895,0.596380832053296,0.614240665581862,0.659884518009263,0.650834612378086,0.66449677085494
"LOC107276384",0.585809144077899,0.585996780857996,0.623426953058829,0.628315476679906,0.640377993602388,0.654008963448246
"LOC107276385",7.87746851584149,7.50317721704674,7.55765898716159,6.95371365632649,6.96054503255421,6.87959584335948
"LOC107276386",8.11624803711858,7.86167857772307,7.8161090340374,9.48533835591132,9.09927450465623,9.16423269277492
"LOC107276387",0,0,0,0,0,0
"LOC107276388",0,0,0,0,0,0
"LOC107276389",0,0,0,0,0,0
"LOC107276390",0.386903728605623,0.413751071644434,0.37909760358144,0.359470032372455,0.416047562370206,0.383743602154046
"LOC107276391",5.9432666244154,5.84774007535884,5.81734606856326,6.59648206372353,6.55083354374825,6.57248411138219
"LOC107276392",0,0,0,0,0,0
"LOC107276393",-1.96496387723056,-1.96484032031969,-1.96642671396444,-1.9658718349309,-1.96661364277425,-1.95650228857342
"LOC107276394",7.37692513557777,7.36603390693189,7.40429638746935,6.57589846327969,6.39167161956871,6.71464327793846
"LOC107276395",12.7288734595057,12.8447214993976,12.8013732625909,12.4284125964067,12.4616226846834,12.3442511612696
"LOC107276396",0,0,0,0,0,0
"LOC107276397",0.250624077494224,0.225734274019767,0.21738306883677,0.197666203821536,0.23566787505864,0.221927136390153
"LOC107276398",5.56879385485655,5.60798671530325,5.14274860777861,7.59164306865884,4.71808263418428,4.62703091196263
"LOC107276400",2.88473430151095,3.22432333876532,2.80240378355805,2.62699641965742,2.64488728871579,2.65846897986744
"LOC107276401",8.73606668423623,8.80323219548226,8.90597236498323,8.54887519463956,8.39157090976553,8.3218578503369
"LOC107276402",3.47556383905991,3.42179196196969,3.30213924183301,3.13413192082521,3.29398702878205,3.25904000647743
"LOC107276403",2.58849519079216,2.61669177986115,2.63672681995047,2.37532196290592,2.34652684544689,2.35262556967144
"LOC107276404",6.80791420057459,6.97825050783369,7.01377199673446,7.25925856569158,7.23433878571949,7.21829130916402
"LOC107276405",-1.96496387723056,-1.96484032031969,-1.96642671396444,-1.9658718349309,-1.96661364277425,-1.95650228857342
"LOC107276406",0,0,0,0,0,0
"LOC107276407",-0.370709207459249,-0.369482949835911,-0.42463047083207,-0.424257569895737,-0.424749308356055,-0.424005982974199
"LOC107276408",11.4155203442957,11.3364799426642,11.3783349225638,11.2108634711734,11.3318936397328,11.2465979500677
"LOC107276409",-1.48679286577202,-1.48660304580701,-1.47518473088659,-1.48818775738668,-1.47547190883469,-1.48764884737194
"LOC107276410",5.39181386816175,5.54815522457918,5.39742842178032,5.44203978670562,5.52165138412417,5.63905039294932
"LOC107276411",4.29810336747002,4.37849519498642,4.16852877400223,4.69537161141582,4.53644320360894,4.95251863374275
"LOC107276412",4.77764436114015,4.82437450144796,5.00128717028317,4.47830039114967,4.47649801480812,4.39863629236291
"LOC107276413",2.54695436696838,2.69047883005045,2.53534689649571,2.56908968962459,2.47367468454329,2.62134132813098
"LOC107276414",0,0,0,0,0,0
"LOC107276415",1.45828595591292,1.45922543764168,1.4273407288062,1.5985295227799,1.52347574435071,1.50142233257415
"LOC107276416",1.27941535078537,1.20488211133432,1.23439961783234,1.24174188800092,1.19374783634723,1.22377783156394
"LOC107276417",0,0,0,0,0,0
"LOC107276418",4.07610876351154,4.28771872493178,4.2169305935344,4.35564534659879,4.57298563351406,4.40090312340076
"LOC107276419",4.54452199120245,4.39354897196414,4.43779615973683,4.07497498787257,4.35076411022156,4.30225010090592
"LOC107276420",4.3414065175259,4.24196483114035,4.36384125750627,5.55549322482433,5.19243572555146,5.64879592528405
"LOC107276422",3.98805085584143,4.05463728935544,4.02963744508501,4.99841354039815,4.61015589986562,4.4945540708537
"LOC107276423",10.5373555698763,10.6478558389183,10.6805409146558,11.0409127955836,10.9749836259588,11.0372329688989
"LOC107276425",5.36906060090097,5.58474172280073,5.56298152794837,4.38893711747004,4.48789164272199,4.31929175999435
"LOC107276426",6.85614417273795,6.81923414502946,7.07227509783879,7.05208178241875,7.41832781621923,7.45211398082658
"LOC107276427",1.18042520381126,1.23318486514549,1.21078570157139,1.25956958737064,1.17023906960455,1.17672406842854
"LOC107276428",6.52016577113689,6.9157536040802,6.62230703056921,4.59643020129515,4.82110811841359,4.63072688328954
"LOC107276429",-1.96482959410508,-1.9647271797446,-1.95856660848791,-1.96558218581825,-1.96619705855456,-1.96529142544162
"LOC107276431",-1.96496387723056,-1.96484032031969,-1.96642671396444,-1.9658718349309,-1.96661364277425,-1.95650228857342
"LOC107276432",4.47275260849086,4.52248325685024,4.43136251962831,4.52436000190487,4.6981926735875,4.4856376149171
"LOC107276434",8.98046858216343,8.99451926551921,8.60726931417265,8.11969434083243,7.92113473617316,8.96077991389927
"LOC107276435",7.67504021132449,7.69251110498943,7.30369477259867,6.83186249217556,6.98992272784008,6.98311021979981
"LOC107276436",0,0,0,0,0,0
"LOC107276437",4.53747592098818,4.47857257068073,4.55211551832793,4.20851126228256,4.16378328954958,4.2307463072156
"LOC107276438",5.35722451203455,5.42367159048465,5.58542259881649,5.5357726800435,5.74891800752443,5.46236090566303
"LOC107276439",-0.879337510267487,-0.798901007109836,-0.881022349288685,-0.880720091786233,-0.881118815367311,-0.880516545721492
"LOC107276440",0,0,0,0,0,0
"LOC107276441",4.26156271812734,4.32807294966709,4.31664785618608,4.12067960130183,3.9662955013091,4.16295446341603
"LOC107276442",2.58827624659583,2.5413145047843,2.72433623923878,2.6257109399758,2.47140620094575,2.59561914913414
"LOC107276443",5.07681501157255,4.91504438707468,4.95011922990938,4.79606180814021,4.72762451429753,4.70545018881411
"LOC107276444",1.035747071841,0.910529507991815,0.921393403541041,0.903912195566641,0.879220907385363,0.906063526998832
"LOC107276445",6.0745173531651,5.59603030412213,5.92762335665478,6.66107147097172,6.62674055613678,6.44903800137062
"LOC107276446",9.77437203623014,9.90535610814813,9.7366563686626,10.4083931577186,10.0341606400315,10.3141185168817
"LOC107276447",-0.609707421468644,-0.609624699980895,-0.610586685386168,-0.587983444110061,-0.610686062356835,-0.540703835794528
"LOC107276448",-1.4875407396952,-1.48731019705443,-1.49027022071946,-1.48923488180725,-1.49061900785848,-1.45492446633311
"LOC107276449",3.95830241226559,4.05075473148689,4.19579938876398,3.88680629366347,3.86745356809814,3.98531637010152
"LOC107276450",0,0,0,0,0,0
"LOC107276452",-1.96508018549461,-1.9545712284826,-1.96676169432358,-1.96612386921823,-1.96697656617961,-1.96572064677072
"LOC107276454",10.6487567359723,10.4738266097731,10.8188035569307,10.4261285051472,10.4684266865906,10.6502337514431
"LOC107276455",3.9743357938984,3.98388075059632,3.86149970818377,5.60158204940171,4.66534153154934,7.14992992385546
"LOC107276456",1.44495803446769,1.39502796834422,1.48007528849622,1.51248237677153,1.36368466781368,1.36620895216791
"LOC107276457",4.61543552183537,4.53497722508774,4.50089438098606,4.34155084897353,4.55450591177401,4.53104621854048
"LOC107276458",3.80193443740803,3.68417209911121,3.62482959997596,4.37670657602903,4.15706897118617,5.63151889467985
"LOC107276459",4.72578166175833,4.77606871007016,4.90236884283487,4.94864541550591,4.76349423492875,4.97300135458391
"LOC107276461",0,0,0,0,0,0
"LOC107276462",0,0,0,0,0,0
"LOC107276463",8.59735153924055,8.46295896060701,8.3812548317409,9.40175826890742,9.5669596757436,9.65541208646088
"LOC107276465",4.1540575777164,4.12002048948783,4.21761662594121,4.16518922386889,4.27137937499737,4.01583455580394
"LOC107276466",0,0,0,0,0,0
"LOC107276467",5.97852213763936,6.82606225750967,6.50584979919835,5.77535655004842,6.76721373762109,5.9927313094818
"LOC107276468",4.87344483682414,4.86700414447262,4.99765124584952,4.95509136952812,4.85116637956998,4.83737079356513
"LOC107276470",7.733015140562,7.54871348611045,7.09388834125155,12.0176785470246,11.8000206761183,11.9175913143784
"LOC107276471",7.43967369106047,7.35197454655981,7.03389782308828,7.49599335919825,7.67560724345843,7.70950332007129
"LOC107276472",-1.48726365899146,-1.48704820788753,-1.48981446563565,-1.4573941557034,-1.49014042084241,-1.48823522265517
"LOC107276473",-0.823295416238468,-0.822947877270046,-0.74704851677171,-0.824212650665963,-0.824563273593605,-0.824033031709462
"LOC107276474",8.51619035460489,8.43061647298363,8.51024969439668,8.47765566752232,8.59613991142251,8.5747054135012
"LOC107276475",11.3947413481109,11.3997419140032,11.2809834650353,10.6814400824208,10.4704941374269,10.2779624347335
"LOC107276476",0,0,0,0,0,0
"LOC107276477",2.45911329573344,2.43759185257005,2.47915280722412,2.43648096339346,2.38219553521014,2.50865050450059
"LOC107276478",4.64508205479749,4.8395359158703,4.98091593685622,4.32658978962984,4.35846507124643,4.448026543789
"LOC107276480",2.42218194835494,2.34123344728173,2.33250109323297,2.58857273778006,2.60472527510884,2.50258469863026
"LOC107276481",5.08393519994286,5.15758163232287,5.09262223688616,5.66849564158165,5.4919458814352,5.61457721970343
"LOC107276482",3.5919320813071,3.56141114503853,3.58347710768082,4.27020444277205,4.11269424611311,4.39018657391955
"LOC107276483",6.10640638488986,6.17666452290069,6.37714139159147,5.92595465144925,6.14279404062703,6.30062721241146
"LOC107276484",-1.96482959410508,-1.9647271797446,-1.95856660848791,-1.96558218581825,-1.96619705855456,-1.96529142544162
"LOC107276485",6.28891323390105,5.95530359106614,5.93477290365392,7.02530374537819,7.23186761498646,7.2924290761917
"LOC107276486",0,0,0,0,0,0
"LOC107276487",2.78504408684173,2.65255273954614,2.59633891389068,2.63461052137501,2.59430276401003,3.63055335679398
"LOC107276488",5.33846526115097,5.45041201777412,5.43069412678283,4.86055045574853,4.87771426534838,4.8329154092592
"LOC107276489",-1.47098878674865,-1.48722250917762,-1.47365845965908,-1.48910502043161,-1.49045881765194,-1.4884648382176
"LOC107276490",5.16044077842834,4.87797242243303,4.91103681231693,4.81029328350802,4.69484567835274,4.70312181751337
"LOC107276491",3.77251963031972,3.68881172501397,3.66006598608121,3.81364308174257,3.76835218910267,3.87123024961257
"LOC107276494",0,0,0,0,0,0
"LOC107276495",0,0,0,0,0,0
"LOC107276496",0,0,0,0,0,0
"LOC107276497",-1.48740290768871,-1.48717987275475,-1.49004350214861,-1.47276194204403,-1.49038093090477,-1.47212873278418
"LOC107276498",8.0572892996691,7.58940485910153,7.90683521027832,8.77118512585461,8.84274538905771,8.82322373565155
"LOC107276499",2.98607948832808,3.06149437426492,3.10675960502793,3.04227804061117,2.94272500333745,3.05603831931079
"LOC107276500",0,0,0,0,0,0
"LOC107276501",6.20118588340573,6.28644175508383,6.46590123011939,6.54350975014059,6.51509670175782,6.77002734204991
"LOC107276502",3.1364889529039,3.1406712987526,3.23348433217515,3.10742293399068,3.15775263892807,3.28063433057489
"LOC107276503",3.13170717415858,3.42515580788115,3.4548540211469,2.89487171738131,2.88758910580144,2.89854738604141
"LOC107276504",-1.96480450110563,-1.96470600708687,-1.96597060883439,-1.96552828419586,-1.9589302689356,-1.96524865389934
"LOC107276505",1.07393681629056,1.02426458847279,1.03450340333292,1.0396811555179,1.08789020739447,0.996021052450877
"LOC107276507",5.4386996071836,5.19436063038344,5.22243860364113,6.10428366733065,6.1195532186227,6.24952544039571
